lemma,score
надежный,1
опора,1
облегчение,1
освобождать,1
отказываться,-1
неохотный,-1
остаток,-1
остаток,1
передел,1
возвращение,-1
замечательный,1
замечательно,1
исправительный,-1
средство,1
непростительно,-1
ремиссия,1
переделывать,1
раскаяние,-1
удаление,-1
удалять,-1
Ренессанс,1
стычка,-1
раскалывать,-1
оказывать,1
ренегат,-1
обновление,1
отрекаться,-1
ремонтировать,1
ремонт,1
известность,1
прославлять,1
отречение,-1
реорганизовывать,1
репарация,1
погашать,1
репеллента,-1
отталкивавать,-1
отталкивавать,-1
каяться,1
пополнять,1
переполнять,1
репортер,1
покоиться,1
представлять,1
репрессировать,-1
подавление,-1
выговор,-1
переиздание,-1
расправа,-1
упрекать,-1
репродуктивный,1
республика,-1
отречение,-1
отталкивание,-1
уважать,1
расторгать,-1
аннулирование,-1
спасение,1
возмущать,-1
обижать,-1
чувство,-1
резерв,1
резидент,1
в,-1
отставка,-1
подавать,-1
упругий,1
оказывать,-1
сопротивление,-1
резистентный,-1
сопротивляться,-1
могущий,1
решительно,1
ресурс,1
уважение,1
респектабельность,1
респектабельный,1
почтительный,1
относительно,1
почтение,1
передышка,1
блистательный,1
ответственность,1
отзывчивый,1
отдых,1
успокоительное,1
реституция,1
укреплять,1
восстановление,1
сдерживать,-1
сдержанность,1
ограничивать,-1
ограничение,-1
ограничительный,-1
возобновление,1
мстить,-1
воздаяние,-1
репрессивный,-1
запаздывание,-1
запаздывание,-1
удержание,1
скрытный,-1
выход,-1
выход,1
реторт,-1
втягиваться,-1
втягивание,-1
ретраншемент,-1
воздаяние,-1
ретроградный,-1
воссоединение,1
упиваться,1
пирушка,1
жажда,-1
благоговеть,1
благоговение,1
чтить,1
мечтательность,1
реверс,-1
сверка,1
возрождение,1
возрождать,-1
возрождать,1
отзыв,-1
отзывать,-1
восстание,-1
отвратительный,-1
революция,-1
революция,1
революционер,1
револьвер,-1
отвращение,-1
награда,1
ревматизм,-1
ритм,1
ритмичный,1
лента,1
богатство,1
покоситься,-1
пронизывать,-1
наездник,1
осмеяние,-1
смешной,-1
изобиловать,-1
винтовка,-1
перекат,-1
праведный,1
правомерный,1
правильный,1
жесткий,-1
жесткость,-1
строгость,-1
тщательный,-1
звонарь,-1
бунт,-1
буйный,-1
созревать,1
созревать,1
подниматься,1
риск,-1
рискованный,-1
соперничество,-1
клепка,1
родстер,1
грабить,-1
грабитель,-1
грабеж,-1
крепкий,1
камень,1
стержень,1
изгой,-1
бесшабашный,1
романс,1
романтик,1
романтизм,1
возня,1
лад,-1
укореняться,1
румяный,1
гниль,-1
расписание,1
гнить,-1
шероховатость,-1
раать,-1
рутинный,1
ряд,-1
дебошир,-1
роялть,1
мусор,-1
щебень,-1
рубрика,1
рут,-1
рябивать,-1
прочный,-1
разорение,-1
разрушать,-1
губительный,-1
слух,-1
убегать,-1
разрыв,-1
хитрость,-1
ржавчина,-1
ржавый,-1
Рать,1
беспощадный,-1
сабль,-1
саботаж,-1
жертва,-1
грустно,-1
печаль,-1
безопасно,1
защита,1
провисать,-1
шалфь,1
святой,1
безгрешный,1
зарплата,1
выступ,1
целительный,1
отдавать,1
спасение,1
тешить,1
самурай,1
освящение,1
освящать,1
святилище,1
жизнерадостный,1
гигиенический,1
живица,-1
сарказм,-1
сарком,-1
сардонический,-1
сатанинские,-1
сатин,1
удовлетворительно,1
довольный,1
насыщать,-1
дикарь,-1
дикость,-1
спасать,1
экономия,1
вкус,1
чабер,1
здравый,1
парш,-1
строительный,-1
скальпель,-1
чешуйчатый,-1
скандал,-1
скандальный,-1
скудный,-1
козел,-1
шр,-1
дефицитный,-1
едв,-1
дефицит,-1
пугать,-1
чучело,-1
чучело,1
мусорщик,-1
схема,-1
схизм,-1
шизофрения,-1
ученый,1
ученость,1
ишиас,-1
научный,1
ученый,1
крупица,1
издеваться,-1
ругать,-1
нагонять,-1
палить,-1
гол,1
презирать,-1
скорпион,-1
скотч,-1
негодяй,-1
бич,-1
скремблирование,-1
скрепь,-1
орать,-1
кричать,-1
визг,-1
пьяный,-1
писец,1
потасовка,-1
скрипт,1
скраб,-1
восхитительный,1
тщательно,-1
исследование,-1
скульптура,1
сволочь,-1
море,1
печать,1
высушивать,-1
закаливать,1
отложение,-1
уединать,-1
уединение,-1
уединение,1
подержывать,-1
секретариат,1
секреция,-1
скрытный,-1
сектант,-1
крамол,-1
соблазнять,-1
обольщение,-1
разделять,-1
егрегировать,-1
пользоваться,-1
эгоистичный,-1
эгоизм,-1
старческий,-1
старшинство,1
сенсационный,1
смысл,1
бессмысленный,-1
обидчивость,1
здраво,1
чувствать,-1
чувствать,1
чувственность,1
чувствать,1
предложение,-1
сентиментальный,1
сентиментальность,1
стража,1
сепаратистский,-1
сепсис,-1
септический,-1
секвестр,-1
безмятежный,-1
безмятежность,1
проповедь,1
змя,-1
сыворотка,1
служащий,-1
обслуживать,-1
холопский,-1
сервитут,-1
регресс,-1
доверитель,1
разрывать,-1
сточный,-1
канализация,-1
секс,1
потирать,-1
лачуг,-1
дужка,-1
сомнительный,-1
сотрясение,-1
непрочный,-1
фиктивный,-1
бойня,-1
позор,-1
постыдный,-1
бесстыдный,-1
Шанхавать,-1
форма,1
стройный,1
доля,1
акула,-1
раздроблять,-1
разрушать,-1
сарай,-1
оболочка,-1
укрытие,1
сукно,-1
пасть,1
блеск,1
блестящий,1
кораблекрушение,-1
дерьмо,-1
дрожать,-1
шок,-1
дрять,-1
стрелять,-1
стрельба,-1
воровство,-1
поход,1
нехватка,-1
недостаток,-1
выстрел,-1
плечо,1
совать,-1
эффектный,-1
проницательный,1
визг,-1
пронзительный,-1
сокращать,-1
сжаться,-1
содрогаться,-1
гнушаться,-1
больной,-1
тошнотворный,-1
тошнотворный,-1
болезнь,-1
шелк,1
глупый,-1
упрощать,1
грех,-1
искренний,1
искренность,1
грешный,-1
петь,1
отдельно,1
зловещий,-1
грешник,-1
грешить,-1
сэр,1
сирена,-1
неженка,-1
сестринский,1
скептический,-1
отрывочный,-1
перекос,-1
занос,-1
искусный,1
искусный,1
пропускать,-1
перестрелка,-1
небо,1
слабина,-1
шлак,-1
хлопать,-1
клевета,-1
клеветнический,-1
пощечина,-1
шифера,1
уба,-1
скотобойня,-1
забой,-1
рабыня,-1
рабство,-1
сражать,-1
убийца,-1
гладкий,1
дождь,-1
стройный,1
стройное,1
слизисвать,-1
недоносок,-1
слип,-1
помоа,-1
небрежный,-1
леность,-1
сутулость,-1
вспучивать,-1
медлительность,-1
отсвать,-1
слизень,-1
медлительный,-1
трущоба,-1
резкий,-1
марашка,-1
слякоть,-1
шлюха,-1
лукавый,-1
хлопать,-1
маленький,-1
громить,-1
разбивать,-1
поверхностный,-1
запах,-1
обоняние,-1
улыбка,1
улыбаться,1
ухмылка,-1
ударять,-1
поражать,1
курильщик,-1
ровность,1
душить,-1
мазать,-1
самодовольный,-1
возить,-1
контрабандист,-1
контрабанда,-1
головень,-1
загвоздка,-1
коряга,-1
змей,-1
западне,-1
огрызаться,-1
рычание,-1
ябед,-1
подлый,-1
насмешка,-1
чихать,-1
ржание,1
ехидный,-1
сноб,-1
впитывать,-1
рыдать,-1
трезвость,1
общительный,1
социалист,-1
почва,-1
испачкать,-1
утешение,1
солдат,1
твердый,1
основательность,1
решение,1
кредитоспособность,1
соматический,-1
угрють,-1
сонар,1
соната,1
сонуть,1
звонкий,1
сажа,-1
успокаивать,1
успокаивать,1
колдовство,-1
противный,-1
воспалать,-1
тяжко,-1
болезненность,-1
печаль,-1
скорбный,-1
сортировщик,1
вылазка,-1
бездушный,-1
родственный,-1
прочность,1
суп,1
кислый,-1
спо,1
просторный,1
спаниель,1
шлепка,-1
искрить,1
спазм,-1
размолвка,-1
копье,-1
особый,1
металлический,1
пятнышко,-1
зрелище,-1
зрелище,1
привидение,-1
спектральный,-1
спекуляция,-1
речь,1
быстрый,1
написание,1
тратить,-1
пряность,1
позвоночник,-1
позвоночник,1
незамужний,-1
дух,1
настроение,1
озлобленность,-1
злобный,-1
великолепный,1
пышность,1
осколок,-1
трещина,-1
расщепление,-1
портить,-1
спойлер,-1
говорить,-1
губка,-1
спонсор,1
привидение,-1
незапятнанный,1
супруга,1
растяжение,-1
веселье,-1
фея,-1
ель,1
поддельный,-1
шквал,-1
скваттра,-1
брезгливый,-1
шумоподавление,-1
извиваться,-1
удар,-1
стабильный,1
стаккавать,1
ошеломлять,-1
застойный,-1
пятно,-1
нержавеющий,1
несвежий,-1
стебелька,-1
жеребец,1
рослый,1
выносливость,1
постоянный,1
тупик,-1
остановка,-1
звезда,1
смотреть,-1
застывать,-1
Звездный,1
звездный,1
испугавать,-1
голодание,-1
изморать,-1
голодать,-1
величавый,1
заявление,1
стационарный,-1
статуя,1
положение,1
стойкий,1
палка,-1
стойкий,1
красть,-1
кража,-1
скрывать,-1
звездный,1
стереотипа,-1
стереотипный,-1
стерильный,-1
стерильность,-1
стерлинг,-1
стерлинг,1
кормовой,-1
стюард,1
жесткий,-1
жесткость,-1
душить,-1
подавать,-1
стигм,-1
мертворожденный,-1
неподвижность,1
ужалять,-1
жгучий,-1
скупой,-1
вонь,-1
зловонный,-1
скупиться,-1
акция,-1
похищать,-1
камень,-1
под,-1
испражнение,-1
перебой,-1
магазин,1
буря,-1
штормовой,-1
простой,1
натягивать,-1
пролив,-1
скручивать,-1
незнакомец,-1
придушить,-1
стратегический,1
стратега,1
бездомный,-1
прочность,1
укреплять,1
укрепление,1
стресс,-1
раздор,-1
забастовка,-1
поразительный,1
поразительно,1
полоса,-1
полоса,-1
раздевать,-1
инсульт,-1
сильно,1
состав,1
борьба,-1
распорка,-1
шпилька,1
изучение,1
закладывать,-1
спотыкаться,-1
ошеломлять,-1
чахлый,-1
глупый,-1
тупость,-1
ступор,-1
крепкий,1
свинарник,-1
подчинять,-1
предмет,-1
подвергаться,-1
подчинение,-1
покорение,-1
сублимация,1
подчинать,-1
вызов,-1
оседание,-1
субсидия,-1
прокармливаться,-1
вещество,1
основной,1
вычитать,-1
диверсия,-1
подрывной,-1
ниспровергать,-1
добиваться,1
последувать,1
успех,1
успешный,1
краткий,1
сочный,-1
сочный,1
поддаваться,-1
осать,-1
присосок,-1
Сь,-1
страдать,-1
страдалец,-1
страдать,-1
достаточность,1
удушать,-1
удушение,-1
сахар,1
самоубийственный,-1
самоубийство,-1
дходящо,1
угрють,-1
знойный,1
вызов,-1
солнце,1
погружать,-1
солнечно,1
закат,1
солнечный,1
превосходный,1
поверхностный,-1
излишний,-1
сверхчеловеческий,1
превосходить,1
превосходство,1
сверхчеловка,1
супер,1
суеверие,-1
суеверие,1
суеверный,-1
мольба,1
предмет,1
поставка,1
поддержывать,1
сторонник,1
поддержка,1
подавлять,-1
подавление,-1
примат,-1
примат,1
высший,1
в,1
надбавка,-1
поручительство,1
неприветливый,-1
догадка,1
превосходить,1
сюрприз,1
сдача,-1
капитуляция,-1
окружать,-1
окружать,1
геодезия,1
уцелеть,1
восприимчивый,-1
подозревать,-1
подвеска,-1
подозрение,-1
подозрительный,-1
тампона,-1
болотный,-1
болотистый,-1
свастика,-1
клясться,1
милый,1
возлюблать,1
милый,1
сладость,1
сладость,1
припухлость,-1
быстрый,1
глотка,-1
плавать,1
свинья,-1
вздутый,-1
символический,1
симметричный,1
симметрия,1
симпатичный,1
симпатия,1
симфония,1
симптом,-1
синхронизировать,1
обморок,-1
синергистический,1
синода,1
синонимичный,-1
синонимичный,1
табу,-1
тактичность,1
зараза,-1
рассказ,1
талант,1
талисман,1
говорить,1
коготь,-1
запутывать,-1
загорелый,1
мучающий,-1
мучающий,1
медлительность,-1
запоздалый,-1
тариф,-1
потускнение,-1
медлить,-1
задача,1
с,1
безвкусный,-1
вкусно,1
шпилька,-1
налог,-1
учить,1
учитель,1
дразнить,-1
поддразнивание,-1
технология,1
утомительный,-1
скука,-1
тинейджер,-1
тинейджер,1
умеренность,1
закаливать,1
буря,-1
искушение,-1
надежный,1
цепкий,1
цепкость,1
аренда,1
арендатор,1
нежный,1
нежность,1
арендуемое,-1
терминал,-1
прекращение,-1
термит,-1
ужасный,-1
террор,-1
терроризм,-1
террорист,-1
терроризировать,-1
столбняк,-1
привязь,-1
благодарный,1
благодарение,1
кража,-1
теизм,-1
теократический,-1
теоретический,1
терапевтический,1
терапевтика,1
вор,-1
мыслитель,1
жаждущий,-1
колючка,-1
колючий,-1
чистокровный,1
Вдумчивый,1
вдумчивость,1
беспечный,-1
молощать,-1
угроза,-1
угрожать,-1
угрожать,-1
молощать,-1
бережливость,1
возбужденье,1
захватывать,1
процветать,1
пульсация,-1
трон,1
дроссель,-1
головорез,-1
колотить,-1
громоподобный,-1
мешать,-1
щекотать,1
размолвка,-1
плиточный,1
своевременно,1
робкий,-1
робость,-1
блестка,1
подвыпить,-1
тирада,-1
уставать,-1
усталость,-1
утомительный,-1
сиська,-1
заглавие,1
жаба,-1
тост,1
табак,-1
туалет,-1
тенет,-1
терпеть,1
терпеть,-1
веротерпимость,1
зубной,-1
вверх,1
мучение,-1
порвывать,-1
торпед,-1
пылкий,-1
деликт,-1
деликтный,-1
пытка,-1
прикасаться,-1
обидчивый,-1
жесткий,-1
прочность,1
башня,1
возвышаться,1
токсичный,-1
токсин,-1
традиционный,1
трагедия,-1
трагический,-1
изменник,-1
бродяга,-1
транс,-1
спокойный,1
спокойствие,1
превосходство,1
трансцендентный,1
трансгрессия,-1
попона,-1
ловушка,-1
мусор,-1
дрять,-1
травматический,-1
тяжелый,-1
путешествие,1
пародия,-1
вероломный,-1
вероломство,-1
измена,-1
сокровище,1
рассматривать,-1
рассматривать,1
дерево,1
дрожь,-1
чрезвычайно,1
тремор,-1
тенденция,1
модный,1
беспокойство,-1
прегрешение,-1
несчастье,-1
суд,-1
данник,1
дань,1
трюк,-1
обман,-1
мелочь,-1
наряжать,1
отключение,-1
триумф,1
торжествовать,1
тролль,-1
трофей,1
хлопотный,-1
передышка,1
правда,1
труба,-1
надежный,1
правда,1
правдивость,1
кувыркаться,-1
опухоль,-1
опухоль,-1
буйство,-1
буйный,-1
турбулентность,-1
турбулентный,-1
смятение,-1
опек,1
репетитор,1
близнец,1
мерцать,1
подергивание,-1
тайфун,-1
тиранический,-1
тирание,-1
тиран,-1
уродство,-1
уродливый,-1
язва,-1
невыраженный,-1
в,1
ультиматум,-1
судья,1
не,-1
неприемлемо,-1
необъяснимый,-1
единодушие,1
единодушной,1
несанкционированный,-1
непритязательный,1
непривязанный,-1
недостижимый,-1
непривлекательный,-1
неразрешенный,-1
неизбежный,-1
не,-1
невыносимый,-1
непревзойденный,-1
непревзойденный,1
неверие,-1
невероятно,-1
беспристрастный,1
нерожденный,-1
Неуязвимый,1
разнуздать,-1
разнуздать,1
непрерывной,1
верхъестестветь,-1
невнимательный,-1
неуверенный,-1
неизменяемый,-1
нечистый,-1
неудобный,-1
недобросовестный,-1
без,-1
неконституционный,-1
непринужденный,1
неконтролируемый,-1
неконтролируемай,-1
нерешительный,-1
подчеркивание,1
подрывать,-1
низкооплачиваемый,-1
низкорослый,-1
понимание,1
подписывать,1
нежелательный,-1
нежелательный,-1
неразделенный,1
расстегивать,-1
бессмертный,1
стесненность,-1
беспокойный,-1
необразованный,-1
безработный,-1
неравный,-1
однозначно,1
неровный,-1
неожиданный,-1
неожиданный,1
необъяснимый,-1
недобросовестный,-1
нечестность,-1
вероломный,-1
неблагоприятный,-1
незаконченный,-1
раскрывать,1
неумолимый,-1
несчастный,-1
недружественный,-1
невыполненный,-1
немеблированный,-1
нечестивый,-1
неблагодарный,-1
несчастье,-1
несчастный,-1
нездоровый,-1
нечестивый,-1
объединение,1
равномерно,1
невообразимый,-1
невообразимый,1
неважный,-1
невпечатлен,-1
необработанный,-1
неинфицированный,1
несведущий,-1
непосвященный,-1
невдохновленный,-1
невразумительный,-1
нечаянно,-1
незаинтересованный,-1
неинтересный,-1
уникальный,1
унисон,1
унитарный,1
единый,1
единство,1
университет,1
несправедливый,-1
неоправданный,-1
необоснованный,-1
недобрый,-1
неизвестный,-1
незаконный,-1
нелицензированный,-1
неограниченный,1
несчастливый,-1
неуправляемый,-1
неестественный,-1
неофициальный,-1
неоплаченный,-1
неприятный,-1
непопулярный,-1
непредсказуемый,-1
неподготовленный,-1
неприхотливый,1
непродуктивный,-1
убыточный,-1
незащищенный,-1
неопубликованный,-1
бесспорный,1
несомненно,1
неоспоримый,1
ненадежный,-1
неоплаченный,-1
непокорный,-1
небезопасный,-1
неудовлетворительный,-1
неудовлетворенный,-1
непривлекательный,-1
невредимый,1
недобросовестный,-1
бескорыстный,1
нерешенный,-1
неприглядный,-1
наивный,-1
невыразимый,-1
неустойчивый,-1
неудачный,-1
неподходящий,-1
невоспетый,-1
не,-1
непревзойденный,1
неустойчивый,-1
несимпатичный,-1
неукрощенный,-1
несостоятельный,-1
немыслимый,-1
неопрятный,-1
развязывать,-1
развязывать,1
безвременно,-1
без,-1
бессчетный,-1
неблагоприятный,-1
неподготовленный,-1
несоответствующий,-1
ненадежный,-1
необоснованный,-1
немытый,-1
недрогнуть,1
нежеланный,-1
нездоровый,-1
нежелание,-1
неразумный,-1
невольный,-1
недостойный,-1
неподатливый,-1
переворот,-1
в,-1
в,1
подъем,1
вертикально,1
восстание,-1
г,-1
рассториться,-1
еж,-1
срочный,-1
полезность,1
бесполезный,-1
капельдинер,1
обычный,1
узурпировать,-1
узурпировать,-1
ростовщичество,-1
утилит,1
утопический,1
вакансия,-1
отпуск,1
вакцина,1
праздный,-1
расплывчавать,-1
неопределенность,-1
тщетно,-1
доблестный,1
доблесть,1
ценный,1
вампир,-1
авангардный,1
исчезать,-1
суета,-1
побеждать,1
ветряной,-1
варикозный,-1
вегетативный,-1
неистовый,-1
бархат,1
бархатистый,1
вендетта,-1
чтить,1
почитание,1
отмщение,-1
мстительный,-1
яд,-1
ядовитый,-1
правдивость,1
многословие,-1
зеленый,1
обочина,-1
проверка,1
проверять,1
истинно,1
настоящий,1
вредитель,-1
весенний,1
против,-1
головокружение,-1
живость,1
ветеран,1
вето,-1
викарий,1
вице,-1
порочный,-1
жертва,-1
виктимизация,-1
виктор,1
победоносный,1
победа,1
зоркость,1
бдительный,1
сила,1
бодрый,1
сельский,1
негодяй,-1
злодейский,-1
доказывать,1
истребование,1
мстительный,-1
нарушение,-1
насилие,-1
насильствать,-1
сильно,-1
гадюк,-1
девственница,1
девственность,1
добродетель,1
добродетельный,1
вирулентность,-1
вирус,-1
видение,1
провидец,1
посещение,1
осмотр,-1
посетитель,1
жизненно,1
жизнеспособность,1
живой,1
яркий,1
мегер,-1
запас,1
летучесть,-1
вулкан,-1
доброволец,1
сладострастный,1
рвота,-1
шаман,-1
голос,-1
голос,1
поручаться,1
клятва,1
вульгарный,-1
вульгарность,-1
уязвимость,-1
стервятник,-1
вафельный,-1
заработный,1
стенание,-1
подождать,-1
барахтаться,-1
изнурять,-1
бывать,-1
желать,-1
война,-1
смотритель,-1
изделие,-1
военный,-1
воинствать,-1
предупреждать,-1
деформировать,-1
извращать,-1
гарантия,1
воин,1
бородавка,-1
отходы,-1
впустую,-1
расточительный,-1
тратить,-1
сторожевая,1
бдительный,1
сторож,1
водонепроницать,1
водянисвать,-1
дрогнуть,-1
ослаблять,-1
слабо,-1
слабый,-1
богатство,1
носить,-1
уставать,-1
усталость,-1
утомлять,-1
от,1
сорняк,-1
плакать,-1
вес,-1
вес,1
странный,-1
чудак,-1
приветствовать,1
жировик,-1
девка,-1
сильный,-1
прихоть,-1
ныть,-1
кнут,-1
вихрь,-1
висок,-1
белый,1
бледность,1
благотворный,1
шлюха,-1
злой,-1
злобность,-1
калитка,1
широко,1
дикий,-1
дикий,-1
лесной,-1
преднамерать,-1
охотно,1
готовность,1
занудный,-1
малодушный,-1
вздрогнуть,-1
паданец,1
победитель,1
выигрыш,1
выигрыш,1
беспроводный,1
Исвать,1
мудрость,1
мудрый,1
остроумие,1
ведьма,-1
колдовство,-1
изымать,-1
увядать,-1
высохать,-1
выдерживать,1
ум,1
остроумный,1
волшебник,1
горе,-1
горестный,-1
удручающе,-1
матка,1
замечательно,1
чудесно,1
чудесный,1
слово,1
слово,-1
за,1
червь,-1
изнашивать,-1
волновать,-1
беспокоить,-1
беспокойство,-1
плохо,-1
ухудшение,-1
поклонение,1
стоимость,1
бесполезный,-1
достойный,1
WOT,1
ран,-1
пререкаться,-1
гнев,-1
сеять,-1
развалина,-1
разрушать,-1
гаечный,-1
борьба,-1
негодяй,-1
несчастный,-1
писатель,1
неправильный,-1
проступок,-1
противоправный,-1
превратно,-1
кованый,-1
перекошать,-1
ксенофобия,-1
зевать,-1
зевающий,-1
тосковать,-1
тосковать,1
вопать,-1
желтеть,-1
тявкать,-1
молодой,1
молог,1
молодежь,1
рвение,1
ревностный,1
цедро,1
застежка,-1
